Genus	Basepaws_WGS1_Kraken2.kreport	Basepaws_WGS2_Kraken2.kreport	Bristle1_Kraken2.kreport	Kean5_Kraken2.kreport	Kean6a_Kraken2.kreport	Kean6b_Kraken2.kreport	Nebula_lcWGS_Kraken2.kreport	Ombre5_Kraken2.kreport	Ombre6_Kraken2.kreport	PetQCheck1_Kraken2.kreport	PetQCheck2_Kraken2.kreport	PetQCheck3_Kraken2.kreport	PetQCheck4_Kraken2.kreport	Psomagen1a_Kraken2.kreport	Psomagen1b_Kraken2.kreport	Psomagen2_Kraken2.kreport	Psomagen3_Kraken2.kreport	Psomagen4_Kraken2.kreport	SequencingDotCom_WGS_Kraken2.kreport	thryve2_Kraken2.kreport	thryve3a_Kraken2.kreport	thryve3b_Kraken2.kreport	thryve4_Kraken2.kreport	uBiome_Fecal2013_Kraken2.kreport	uBiome_Fecal2014_Kraken2.kreport	uBiome_Fecal2019_Kraken2.kreport	uBiome_Oral2014_Kraken2.kreport	uBiome_Oral2019_Kraken2.kreport	Veritas_WGS_Kraken2.kreport
Deltaflexivirus	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allexivirus	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Potexvirus	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foveavirus	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carlavirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitivirus	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mamastrovirus	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tobravirus	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tobamovirus	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Alphavirus	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Totivirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chrysovirus	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alphachrysovirus	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betachrysovirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crinivirus	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ampelovirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Velarivirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Invictavirus	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ilarvirus	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitovirus	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Alphaendornavirus	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Quadrivirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cystovirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Luteovirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseolovirus	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Cytomegalovirus	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
Muromegalovirus	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proboscivirus	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Simplexvirus	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Varicellovirus	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Mardivirus	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Scutavirus	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Percavirus	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Rhadinovirus	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macavirus	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lymphocryptovirus	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
Cyprinivirus	0	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Batrachovirus	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ictalurivirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ostreavirus	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bracovirus	0	1335	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Ichnovirus	0	159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
Mimivirus	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
Cafeteriavirus	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Avipoxvirus	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0
Orthopoxvirus	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Parapoxvirus	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Suipoxvirus	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Capripoxvirus	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Yatapoxvirus	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leporipoxvirus	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cervidpoxvirus	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Centapoxvirus	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Molluscipoxvirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crocodylidpoxvirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Betaentomopoxvirus	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
Alphaentomopoxvirus	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Alphabaculovirus	0	567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
Betabaculovirus	0	234	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Gammabaculovirus	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Deltabaculovirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorovirus	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Prymnesiovirus	0	62	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Prasinovirus	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
Coccolithovirus	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Raphidovirus	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Phaeovirus	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Begomovirus	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Mastrevirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betanudivirus	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alphanudivirus	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Chloriridovirus	0	125	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Iridovirus	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Lymphocystivirus	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Megalocytivirus	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ranavirus	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Aviadenovirus	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mastadenovirus	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
Atadenovirus	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marseillevirus	0	111	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
Circovirus	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyclovirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Asfivirus	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rudivirus	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Betalipothrixvirus	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ascovirus	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toursvirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betatorquevirus	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Gammatorquevirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glossinavirus	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muscavirus	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Betapolyomavirus	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alphapolyomavirus	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gammapolyomavirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orthohepadnavirus	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betafusellovirus	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nanovirus	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Protoparvovirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Copiparvovirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betatectivirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alphaturrivirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betasatellite	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Huchismacovirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kieseladnavirus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma	0	0	133	18	356	0	32	52	278	2	3	9	6	7	0	0	0	0	1361	55	68	106	356	7	2	5	1	16	0
Ureaplasma	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
CandidatusHepatoplasma	0	0	1	279	1385	0	0	14	7	0	0	0	0	111	0	0	0	0	8	14	13	16	13	4	0	2	0	0	0
Spiroplasma	0	0	18	1	21	0	19	1	0	1	0	0	0	3	0	0	0	0	479	0	2	4	2	7	2	7	0	1	0
Entomoplasma	0	0	14	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0
Mesoplasma	0	0	3	2	13	0	0	0	0	0	0	0	0	1	0	0	0	0	64	0	0	0	0	0	0	0	0	2	0
Acholeplasma	0	0	8	159	2054	0	5	0	0	1	0	1	0	67	0	0	0	0	179	0	0	0	1	10	0	2	1	151	0
Dactylococcopsis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Thermosynechococcus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Prochlorococcus	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0
Chamaesiphon	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	364
Leptolyngbya	0	0	2	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	1	0
Pseudanabaena	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	1	1	0	0	0	0	0	0	0
Halomicronema	0	0	1	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
Stanieria	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
Pleurocapsa	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
Chroococcidiopsis	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
Gloeobacter	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0
Meiothermus	0	0	4	1	5	0	0	0	0	0	0	0	0	10	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
Thermus	0	0	2	1	3	0	18	0	0	0	1	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
Oceanithermus	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Deinococcus	0	0	4	2	35	0	3	1	0	0	1	0	0	2	0	0	0	0	124	0	1	0	2	7	1	1	0	5	0
Fimbriimonas	0	0	1	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0
Anaerolinea	0	0	3	17	181	0	0	0	0	0	0	0	0	10	0	0	0	0	7	0	0	0	0	1	1	0	1	0	0
Roseiflexus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Fusobacterium	0	0	3634	0	14	0	829	1	0	403	365	753	13	4	0	0	0	0	47726	0	0	0	0	2	2	0	259	10115	0
Ilyobacter	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0
Leptotrichia	0	0	808	0	1	0	123	0	0	0	0	0	0	1	0	0	0	0	9110	0	0	0	0	2	0	0	78	2688	0
Streptobacillus	0	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0
Sebaldella	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	1	0
Borreliella	0	0	20	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0
Borrelia	0	0	14	0	0	0	7	0	0	0	1	1	0	0	0	0	0	0	263	0	0	0	0	2	0	0	0	0	0
Treponema	0	0	29	2	6	0	43	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	1	0	2	0
Spirochaeta	0	0	3	0	4	0	12	0	0	0	0	0	1	0	0	0	0	0	39	0	0	0	2	0	0	0	0	1	0
Sphaerochaeta	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
Brachyspira	0	0	11	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0
Leptospira	0	0	3	7	39	0	4	0	0	1	0	1	1	6	0	0	0	0	155	0	0	0	0	0	0	0	0	1	0
Rhodopirellula	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	1	0	0	0	0	0
Pirellula	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1	0	1	0	0	0
Roseimaritima	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Isosphaera	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
Aquisphaera	0	0	3	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0
Paludisphaera	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Planctomyces	0	0	3	1	4	0	5	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
Bremerella	0	0	2	1	141	0	0	0	1	0	0	0	0	2	0	0	0	0	5	0	0	0	1	12	1	0	0	0	0
Tuwongella	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Sedimentisphaera	0	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
Limihaloglobus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Opitutus	0	0	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
Nibricoccus	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Lacunisphaera	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
Ereboglobus	0	0	1	2	62	0	1	0	0	1	0	1	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0
Roseimicrobium	0	0	2	38	290	0	3	0	0	0	0	0	0	25	0	0	0	0	11	0	0	0	4	1	3	0	0	0	0
Simkania	0	0	5	3	83	0	1	2	0	1	0	0	0	1	0	0	0	0	22	2	0	0	4	0	2	8	0	0	0
Parachlamydia	0	0	2	1	115	0	4	0	9	0	0	0	0	1	0	0	0	0	28	3	0	1	1	1	0	2	0	0	0
Waddlia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
Kiritimatiella	0	0	1	28	259	0	1	3	7	4	1	6	8	36	0	0	0	0	5	2	4	3	5	9	3	19	1	183	0
Thermotoga	0	0	5	2	10	0	3	0	0	0	0	0	1	1	0	0	0	0	13	1	0	5	0	5	1	2	0	2	0
Pseudothermotoga	0	0	3	5	75	0	2	0	0	1	0	0	0	2	0	0	0	0	29	0	0	2	0	0	1	0	0	0	0
Fervidobacterium	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0
Thermosipho	0	0	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	1	0	0	0	0	0
Kosmotoga	0	0	1	8	27	0	1	0	0	1	3	1	3	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
Marinitoga	0	0	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	2	0	0	0
Terriglobus	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
Acidisarcina	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
CandidatusSolibacter	0	0	2	2	25	0	0	1	0	1	0	0	1	2	0	0	0	0	7	1	0	2	0	115	1	0	0	0	0
Chloracidobacterium	0	0	1	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luteitalea	0	0	1	0	13	0	1	0	0	0	1	0	0	2	0	0	0	0	53	0	0	1	0	0	0	4	0	0	0
Flexistipes	0	0	4	6	49	0	8	0	0	1	0	0	0	13	0	0	0	0	45	0	0	0	0	2	1	0	0	0	0
Deferribacter	0	0	1	5	26	0	1	0	0	2	0	1	0	2	0	0	0	0	25	0	1	1	1	0	0	0	0	0	0
Leptospirillum	0	0	4	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0
Thermanaerovibrio	0	0	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Aminomonas	0	0	1	1	0	0	1	0	0	0	3	0	0	2	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0
Sulfurihydrogenibium	0	0	1	0	4	0	2	0	0	0	0	0	0	3	0	0	0	0	13	0	0	2	6	1	0	0	0	0	0
Desulfurobacterium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Caldithrix	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
Thermodesulfobacterium	0	0	1	0	22	0	5	0	0	0	0	0	0	0	0	0	0	0	19	1	1	0	2	2	0	0	0	1	0
Methanosarcina	0	0	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0
Methanococcoides	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
Methanohalobium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Methanothrix	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
Methanocella	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
Haloplanus	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
Haloferax	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
Haloquadratum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Salinigranum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Natronomonas	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Halostagnicola	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	1	0	1	0	0	0
Methanobacterium	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0
Methanothermobacter	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
Methanosphaera	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
Methanothermus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
Methanothermococcus	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
Methanococcus	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0
Methanocaldococcus	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
Thermococcus	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0
Acidianus	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0
Sulfolobus	0	0	1	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0
